cusip_id,bond_sym_id,company_symbol,trd_exctn_dt,trd_exctn_tm,trd_rpt_dt,trd_rpt_tm,msg_seq_nb,trc_st,scrty_type_cd,wis_fl,cmsn_trd,entrd_vol_qt,rptd_pr,yld_sign_cd,yld_pt,asof_cd,days_to_sttl_ct,sale_cndtn_cd,sale_cndtn2_cd,rpt_side_cd,buy_cmsn_rt,buy_cpcty_cd,sell_cmsn_rt,sell_cpcty_cd,cntra_mp_id,agu_qsr_id,spcl_trd_fl,trdg_mkt_cd,dissem_fl,orig_msg_seq_nb,bloomberg_identifier,sub_prdct,stlmnt_dt,trd_mod_3,trd_mod_4,rptg_party_type,lckd_in_ind,ats_indicator,pr_trd_dt,first_trade_ctrl_date,first_trade_ctrl_num
00130HAG0,AES.GB,AES,2002-07-09,39000.0,2002-07-09,41118.0,0007024,T,C,N,N,32000.0,50.0,+,,,000,@,,B,,P,,P,D,,Y,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,39300.0,2002-07-09,43481.0,0009406,T,C,N,N,32000.0,48.0,+,28.203,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,39300.0,2002-07-09,43867.0,0009789,T,C,N,N,32000.0,50.0,+,26.986,,000,Z,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,47520.0,2002-07-09,54047.0,0020649,T,C,N,N,250000.0,48.0,+,28.203,,000,Z,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,47520.0,2002-07-09,54047.0,0029411,C,C,N,N,250000.0,48.0,+,28.203,,,Z,,S,,P,,P,C,,,S1,N,0020649,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,47580.0,2002-07-09,51355.0,0017654,T,C,N,N,200000.0,47.0,+,28.838,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,47580.0,2002-07-09,56162.0,0023413,T,C,N,N,250000.0,48.0,+,28.203356,,000,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,47580.0,2002-07-09,56162.0,0023414,T,C,N,N,250000.0,50.5,+,26.691111,,000,Z,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,48175.0,2002-07-09,48252.0,0014365,T,C,N,N,10000.0,44.0,+,30.855057,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,49080.0,2002-07-09,49127.0,0015299,T,C,N,N,250000.0,50.0,+,20.138939,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,50130.0,2002-07-09,50150.0,0016221,T,C,N,N,3000000.0,49.75,+,27.134187,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,50154.0,2002-07-09,50166.0,0016243,T,C,N,N,3000000.0,50.0,+,26.985518,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,50262.0,2002-07-09,50681.0,0016725,T,C,N,N,30000.0,42.0,+,32.305628,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,53400.0,2002-07-09,55518.0,0022523,T,C,N,N,10000.0,45.0,+,,,000,@,,B,,P,,P,D,,Y,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,53460.0,2002-07-09,56153.0,0023325,T,C,N,N,10000.0,45.0,+,30.163,,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,53760.0,2002-07-09,56153.0,0023324,T,C,N,N,10000.0,43.0,+,31.569,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,54960.0,2002-07-09,54971.0,0021914,T,C,N,N,1000000.0,52.0,+,19.374833,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,55320.0,2002-07-09,55421.0,0022402,T,C,N,N,200000.0,46.0,+,29.491,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,55320.0,2002-07-25,40413.0,0006632,T,C,N,N,200000.0,46.0,+,29.491,A,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,55544.0,2002-07-09,55548.0,0022637,T,C,N,N,200000.0,46.625,+,29.080459,,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,55558.0,2002-07-09,55602.0,0022689,T,C,N,N,200000.0,46.0,+,29.490635,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,56160.0,2002-07-09,61628.0,0030393,T,C,N,N,750000.0,50.375,+,26.76435,,000,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,56160.0,2002-07-09,61628.0,0030394,T,C,N,N,750000.0,50.5,+,26.691111,,000,Z,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,56412.0,2002-07-09,56425.0,0023812,T,C,N,N,750000.0,50.375,+,26.764351,,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,59844.0,2002-07-09,59898.0,0028675,T,C,N,N,50000.0,44.5,+,30.506251,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,61664.0,2002-07-09,61693.0,0030491,T,C,N,Y,10000.0,42.933334,+,30.506,,000,@,,B,0.066666,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,61664.0,2002-07-09,61693.0,0030492,T,C,N,Y,10000.0,43.066666,+,30.506,,000,@,,S,,P,0.066666,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,61664.0,2002-07-10,43498.0,0009727,T,C,N,Y,10000.0,43.066666,+,30.506,R,000,@,,S,,P,0.066666,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,61664.0,2002-07-10,43498.0,0009728,T,C,N,Y,10000.0,42.933334,+,30.506,R,000,@,,B,0.066666,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,61664.0,2002-07-10,43498.0,0009729,T,C,N,Y,10000.0,43.066666,+,30.506,A,000,@,,S,,P,0.066666,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,61664.0,2002-07-10,43498.0,0009730,T,C,N,Y,10000.0,42.933334,+,30.506,A,000,@,,B,0.066666,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-09,62040.0,2002-07-09,62054.0,0030749,T,C,N,N,750000.0,50.5,+,19.943651,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-10,33660.0,2002-07-10,35721.0,0002497,T,C,N,N,20000.0,46.0,+,,,000,@,,B,,P,,P,D,,Y,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-10,33720.0,2002-07-10,38122.0,0004407,T,C,N,N,20000.0,46.0,+,29.52,,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-10,34380.0,2002-07-10,34437.0,0001771,T,C,N,N,20000.0,44.75,+,30.363,,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-10,35007.0,2002-07-10,35035.0,0002069,T,C,N,N,200000.0,50.0,+,27.011034,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-10,35700.0,2002-07-10,38122.0,0004406,T,C,N,N,20000.0,44.75,+,30.364,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-10,35760.0,2002-07-10,36925.0,0003317,T,C,N,N,200000.0,50.0,+,27.011033,,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-10,60900.0,2002-07-10,60939.0,0030058,T,C,N,N,2500000.0,52.0,+,19.374833,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,0.0,2002-07-12,53874.0,0019048,T,C,N,N,75000.0,44.75,+,30.374,A,000,@,,S,,A,,A,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,0.0,2002-07-15,64904.0,0028539,T,C,N,N,275000.0,44.0,+,30.8961,A,000,@,A,S,,A,,A,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,33480.0,2002-07-11,38126.0,0004350,T,C,N,N,2000000.0,49.9375,+,27.056721,,000,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,33480.0,2002-07-11,38126.0,0004352,T,C,N,N,2000000.0,50.0,+,27.019579,,000,Z,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,33758.0,2002-07-11,33761.0,0001310,T,C,N,N,2000000.0,49.9375,+,27.056721,,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,33770.0,2002-07-11,33779.0,0001321,T,C,N,N,2000000.0,47.5,+,28.555222,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,38878.0,2002-07-12,40050.0,0005450,T,C,N,N,280000.0,44.0,+,30.896128,A,002,R,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,40200.0,2002-07-11,40217.0,0006074,T,C,N,N,2000000.0,50.0,+,20.138939,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,40602.0,2002-07-11,40628.0,0006719,T,C,N,N,3000000.0,48.5,+,27.928367,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,44581.0,2002-07-11,44593.0,0011128,T,C,N,N,1000000.0,45.0,+,30.20249,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,44597.0,2002-07-11,44615.0,0011151,T,C,N,N,1000000.0,47.0,+,28.875278,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,46087.0,2002-07-11,46118.0,0012543,T,C,N,N,280000.0,45.0,+,30.20249,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,46159.0,2002-07-11,46170.0,0012586,T,C,N,N,1000000.0,45.0,+,30.20249,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,46178.0,2002-07-11,46185.0,0012599,T,C,N,N,100000.0,47.0,+,28.875278,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,46221.0,2002-07-11,46330.0,0012728,T,C,N,N,280000.0,45.0,+,30.20249,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-11,60711.0,2002-07-11,62302.0,0032119,T,C,N,N,75000.0,44.75,+,30.373945,,000,A,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-12,38191.0,2002-07-12,38202.0,0003991,T,C,N,N,2000000.0,47.0,+,,,000,C,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00130HAG0,AES.GB,AES,2002-07-12,48060.0,2002-07-12,50730.0,0015792,T,C,N,N,500000.0,47.0,+,,,000,@,,S,,P,,P,D,,Y,S1,N,,,,,,,,,,,,
